Date,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Revenue,Discount_Applied,Net_Revenue,Location,Sales_Channel,Promotion_Flag,Promotion_Type,Festival_Flag,Stockout_Flag,Restocked_Units,Spoilage_Units,Day_of_Week,Week_Number,Month,Temperature,Festival_Name
2024-08-22,FLAVMILK200,Flavored Milk 200ml,Beverage,292,30,8760,10%,7884.0,Rajkot,Distributor,1,Discount,0,0,252,3,Thursday,34,August,38.2,
2024-08-22,ICECREAM500,Ice Cream 500ml,Dessert,315,80,25200,5%,23940.0,Surat,Distributor,1,Discount,0,1,368,2,Thursday,34,August,38.2,
2024-08-22,BUTTER250G,Salted Butter 250g,Butter,327,120,39240,5%,37278.0,Surat,Retail,1,Discount,0,1,393,3,Thursday,34,August,38.2,
2024-08-22,SHRIKHAND250,Shrikhand 250g,Dessert,329,60,19740,5%,18753.0,Vadodara,Distributor,1,Discount,0,1,235,3,Thursday,34,August,38.2,
2024-08-23,MILK500ML,Toned Milk 500ml,Milk,311,25,7775,0%,7775.0,Vadodara,Online,0,None,0,1,369,1,Friday,34,August,33.9,
2024-08-23,CURD200G,Fresh Curd 200g,Curd,311,20,6220,5%,5909.0,Rajkot,Distributor,1,Discount,0,1,235,1,Friday,34,August,33.9,
2024-08-23,GHEE1L,Desi Ghee 1L,Ghee,327,450,147150,5%,139792.5,Rajkot,Distributor,1,Discount,0,1,367,4,Friday,34,August,33.9,
2024-08-23,PANEER250G,Paneer 250g,Paneer,272,90,24480,5%,23256.0,Vadodara,Retail,1,Discount,0,0,286,2,Friday,34,August,33.9,
2024-08-23,CHOC100G,Milk Chocolate 100g,Chocolate,311,40,12440,0%,12440.0,Surat,Distributor,0,None,0,0,351,8,Friday,34,August,33.9,
2024-08-23,LASSI200ML,Sweet Lassi 200ml,Beverage,209,20,4180,10%,3762.0,Rajkot,Retail,1,Discount,0,0,387,3,Friday,34,August,33.9,
2024-08-23,FLAVMILK200,Flavored Milk 200ml,Beverage,299,30,8970,10%,8073.0,Vadodara,Online,1,Discount,0,0,267,7,Friday,34,August,33.9,
2024-08-23,ICECREAM500,Ice Cream 500ml,Dessert,267,80,21360,5%,20292.0,Rajkot,Online,1,Discount,0,0,217,3,Friday,34,August,33.9,
2024-08-23,BUTTER250G,Salted Butter 250g,Butter,304,120,36480,0%,36480.0,Rajkot,Retail,0,None,0,0,319,5,Friday,34,August,33.9,
2024-08-23,SHRIKHAND250,Shrikhand 250g,Dessert,184,60,11040,10%,9936.0,Vadodara,Online,1,Discount,0,0,344,7,Friday,34,August,33.9,
2024-08-24,MILK500ML,Toned Milk 500ml,Milk,295,25,7375,0%,7375.0,Rajkot,Retail,0,None,1,0,359,5,Saturday,34,August,36.5,Janmashtami
2024-08-24,CURD200G,Fresh Curd 200g,Curd,231,20,4620,0%,4620.0,Ahmedabad,Retail,0,None,1,0,375,0,Saturday,34,August,36.5,Janmashtami
2024-08-24,GHEE1L,Desi Ghee 1L,Ghee,256,450,115200,0%,115200.0,Surat,Retail,0,None,1,0,367,2,Saturday,34,August,36.5,Janmashtami
2024-08-24,PANEER250G,Paneer 250g,Paneer,315,90,28350,5%,26932.5,Ahmedabad,Online,1,Discount,1,1,284,5,Saturday,34,August,36.5,Janmashtami
2024-08-24,CHOC100G,Milk Chocolate 100g,Chocolate,284,40,11360,0%,11360.0,Surat,Online,0,None,1,0,272,0,Saturday,34,August,36.5,Janmashtami
2024-08-24,LASSI200ML,Sweet Lassi 200ml,Beverage,356,20,7120,5%,6764.0,Ahmedabad,Distributor,1,Discount,1,1,234,8,Saturday,34,August,36.5,Janmashtami
2024-08-24,FLAVMILK200,Flavored Milk 200ml,Beverage,271,30,8130,5%,7723.5,Rajkot,Distributor,1,Discount,1,0,335,3,Saturday,34,August,36.5,Janmashtami
2024-08-24,ICECREAM500,Ice Cream 500ml,Dessert,370,80,29600,0%,29600.0,Ahmedabad,Online,0,None,1,1,375,6,Saturday,34,August,36.5,Janmashtami
2024-08-24,BUTTER250G,Salted Butter 250g,Butter,225,120,27000,10%,24300.0,Surat,Retail,1,Discount,1,0,255,1,Saturday,34,August,36.5,Janmashtami
2024-08-24,SHRIKHAND250,Shrikhand 250g,Dessert,210,60,12600,0%,12600.0,Vadodara,Distributor,0,None,1,0,370,5,Saturday,34,August,36.5,Janmashtami
2024-08-25,MILK500ML,Toned Milk 500ml,Milk,333,25,8325,10%,7492.5,Rajkot,Online,1,Discount,1,1,328,0,Sunday,34,August,36.7,Janmashtami
2024-08-25,CURD200G,Fresh Curd 200g,Curd,249,20,4980,0%,4980.0,Ahmedabad,Online,0,None,1,0,297,4,Sunday,34,August,36.7,Janmashtami
2024-08-25,GHEE1L,Desi Ghee 1L,Ghee,264,450,118800,10%,106920.0,Vadodara,Online,1,Discount,1,0,242,5,Sunday,34,August,36.7,Janmashtami
2024-08-25,PANEER250G,Paneer 250g,Paneer,241,90,21690,0%,21690.0,Ahmedabad,Retail,0,None,1,0,297,3,Sunday,34,August,36.7,Janmashtami
2024-08-25,CHOC100G,Milk Chocolate 100g,Chocolate,346,40,13840,10%,12456.0,Ahmedabad,Online,1,Discount,1,0,207,6,Sunday,34,August,36.7,Janmashtami
2024-08-25,LASSI200ML,Sweet Lassi 200ml,Beverage,250,20,5000,0%,5000.0,Ahmedabad,Online,0,None,1,0,380,2,Sunday,34,August,36.7,Janmashtami
2024-08-25,FLAVMILK200,Flavored Milk 200ml,Beverage,289,30,8670,5%,8236.5,Vadodara,Retail,1,Discount,1,0,358,4,Sunday,34,August,36.7,Janmashtami
2024-08-25,ICECREAM500,Ice Cream 500ml,Dessert,237,80,18960,10%,17064.0,Surat,Online,1,Discount,1,0,264,3,Sunday,34,August,36.7,Janmashtami
2024-08-25,BUTTER250G,Salted Butter 250g,Butter,225,120,27000,0%,27000.0,Vadodara,Retail,0,None,1,0,356,5,Sunday,34,August,36.7,Janmashtami
2024-08-25,SHRIKHAND250,Shrikhand 250g,Dessert,252,60,15120,0%,15120.0,Ahmedabad,Retail,0,None,1,0,384,3,Sunday,34,August,36.7,Janmashtami
2024-08-26,MILK500ML,Toned Milk 500ml,Milk,318,25,7950,5%,7552.5,Rajkot,Online,1,Discount,1,1,295,4,Monday,35,August,33.0,Janmashtami
2024-08-26,CURD200G,Fresh Curd 200g,Curd,305,20,6100,10%,5490.0,Ahmedabad,Retail,1,Discount,1,0,317,4,Monday,35,August,33.0,Janmashtami
2024-08-26,GHEE1L,Desi Ghee 1L,Ghee,297,450,133650,0%,133650.0,Rajkot,Distributor,0,None,1,0,229,8,Monday,35,August,33.0,Janmashtami
2024-08-26,PANEER250G,Paneer 250g,Paneer,208,90,18720,10%,16848.0,Vadodara,Retail,1,Discount,1,0,299,7,Monday,35,August,33.0,Janmashtami
2024-08-26,CHOC100G,Milk Chocolate 100g,Chocolate,284,40,11360,10%,10224.0,Rajkot,Online,1,Discount,1,0,344,7,Monday,35,August,33.0,Janmashtami
2024-08-26,LASSI200ML,Sweet Lassi 200ml,Beverage,261,20,5220,0%,5220.0,Surat,Online,0,None,1,0,290,5,Monday,35,August,33.0,Janmashtami
2024-08-26,FLAVMILK200,Flavored Milk 200ml,Beverage,231,30,6930,5%,6583.5,Ahmedabad,Retail,1,Discount,1,0,343,2,Monday,35,August,33.0,Janmashtami
2024-08-26,ICECREAM500,Ice Cream 500ml,Dessert,228,80,18240,0%,18240.0,Surat,Online,0,None,1,0,334,3,Monday,35,August,33.0,Janmashtami
2024-08-26,BUTTER250G,Salted Butter 250g,Butter,259,120,31080,0%,31080.0,Vadodara,Online,0,None,1,0,324,7,Monday,35,August,33.0,Janmashtami
2024-08-26,SHRIKHAND250,Shrikhand 250g,Dessert,295,60,17700,0%,17700.0,Vadodara,Distributor,0,None,1,0,321,2,Monday,35,August,33.0,Janmashtami
2024-08-27,MILK500ML,Toned Milk 500ml,Milk,277,25,6925,0%,6925.0,Ahmedabad,Retail,0,None,0,0,324,5,Tuesday,35,August,36.2,
2024-08-27,CURD200G,Fresh Curd 200g,Curd,324,20,6480,5%,6156.0,Surat,Distributor,1,Discount,0,1,391,4,Tuesday,35,August,36.2,
2024-08-27,GHEE1L,Desi Ghee 1L,Ghee,310,450,139500,0%,139500.0,Rajkot,Distributor,0,None,0,0,201,2,Tuesday,35,August,36.2,
2024-08-27,PANEER250G,Paneer 250g,Paneer,360,90,32400,0%,32400.0,Vadodara,Retail,0,None,0,1,205,4,Tuesday,35,August,36.2,
2024-08-27,CHOC100G,Milk Chocolate 100g,Chocolate,384,40,15360,10%,13824.0,Ahmedabad,Online,1,Discount,0,1,230,1,Tuesday,35,August,36.2,
2024-08-27,LASSI200ML,Sweet Lassi 200ml,Beverage,307,20,6140,10%,5526.0,Surat,Online,1,Discount,0,0,301,0,Tuesday,35,August,36.2,
2024-08-27,FLAVMILK200,Flavored Milk 200ml,Beverage,232,30,6960,5%,6612.0,Surat,Retail,1,Discount,0,0,365,2,Tuesday,35,August,36.2,
2024-08-27,ICECREAM500,Ice Cream 500ml,Dessert,318,80,25440,0%,25440.0,Rajkot,Distributor,0,None,0,1,288,5,Tuesday,35,August,36.2,
2024-08-27,BUTTER250G,Salted Butter 250g,Butter,288,120,34560,5%,32832.0,Surat,Distributor,1,Discount,0,0,395,8,Tuesday,35,August,36.2,
2024-08-27,SHRIKHAND250,Shrikhand 250g,Dessert,266,60,15960,10%,14364.0,Surat,Distributor,1,Discount,0,0,202,1,Tuesday,35,August,36.2,
2024-08-28,MILK500ML,Toned Milk 500ml,Milk,319,25,7975,10%,7177.5,Rajkot,Distributor,1,Discount,0,1,362,5,Wednesday,35,August,33.1,
2024-08-28,CURD200G,Fresh Curd 200g,Curd,171,20,3420,0%,3420.0,Ahmedabad,Online,0,None,0,0,289,1,Wednesday,35,August,33.1,
2024-08-28,GHEE1L,Desi Ghee 1L,Ghee,348,450,156600,0%,156600.0,Rajkot,Online,0,None,0,1,335,8,Wednesday,35,August,33.1,
2024-08-28,PANEER250G,Paneer 250g,Paneer,245,90,22050,5%,20947.5,Vadodara,Retail,1,Discount,0,0,392,1,Wednesday,35,August,33.1,
2024-08-28,CHOC100G,Milk Chocolate 100g,Chocolate,300,40,12000,10%,10800.0,Rajkot,Retail,1,Discount,0,0,260,7,Wednesday,35,August,33.1,
2024-08-28,LASSI200ML,Sweet Lassi 200ml,Beverage,226,20,4520,5%,4294.0,Rajkot,Online,1,Discount,0,0,308,0,Wednesday,35,August,33.1,
2024-08-28,FLAVMILK200,Flavored Milk 200ml,Beverage,273,30,8190,5%,7780.5,Surat,Online,1,Discount,0,0,310,7,Wednesday,35,August,33.1,
2024-08-28,ICECREAM500,Ice Cream 500ml,Dessert,257,80,20560,5%,19532.0,Rajkot,Retail,1,Discount,0,0,310,1,Wednesday,35,August,33.1,
2024-08-28,BUTTER250G,Salted Butter 250g,Butter,219,120,26280,5%,24966.0,Vadodara,Distributor,1,Discount,0,0,218,0,Wednesday,35,August,33.1,
2024-08-28,SHRIKHAND250,Shrikhand 250g,Dessert,319,60,19140,5%,18183.0,Vadodara,Retail,1,Discount,0,1,288,1,Wednesday,35,August,33.1,
2024-08-29,MILK500ML,Toned Milk 500ml,Milk,210,25,5250,5%,4987.5,Surat,Online,1,Discount,0,0,330,8,Thursday,35,August,37.9,
2024-08-29,CURD200G,Fresh Curd 200g,Curd,224,20,4480,0%,4480.0,Ahmedabad,Online,0,None,0,0,312,6,Thursday,35,August,37.9,
2024-08-29,GHEE1L,Desi Ghee 1L,Ghee,287,450,129150,5%,122692.5,Ahmedabad,Online,1,Discount,0,0,337,2,Thursday,35,August,37.9,
2024-08-29,PANEER250G,Paneer 250g,Paneer,212,90,19080,10%,17172.0,Surat,Retail,1,Discount,0,0,297,7,Thursday,35,August,37.9,
2024-08-29,CHOC100G,Milk Chocolate 100g,Chocolate,367,40,14680,5%,13946.0,Ahmedabad,Distributor,1,Discount,0,1,362,2,Thursday,35,August,37.9,
2024-08-29,LASSI200ML,Sweet Lassi 200ml,Beverage,248,20,4960,10%,4464.0,Rajkot,Retail,1,Discount,0,0,281,6,Thursday,35,August,37.9,
2024-08-29,FLAVMILK200,Flavored Milk 200ml,Beverage,222,30,6660,5%,6327.0,Rajkot,Distributor,1,Discount,0,0,217,1,Thursday,35,August,37.9,
2024-08-29,ICECREAM500,Ice Cream 500ml,Dessert,254,80,20320,10%,18288.0,Rajkot,Online,1,Discount,0,0,333,8,Thursday,35,August,37.9,
2024-08-29,BUTTER250G,Salted Butter 250g,Butter,307,120,36840,0%,36840.0,Rajkot,Retail,0,None,0,0,336,2,Thursday,35,August,37.9,
2024-08-29,SHRIKHAND250,Shrikhand 250g,Dessert,181,60,10860,0%,10860.0,Ahmedabad,Online,0,None,0,0,338,1,Thursday,35,August,37.9,
2024-08-30,MILK500ML,Toned Milk 500ml,Milk,196,25,4900,10%,4410.0,Rajkot,Distributor,1,Discount,0,0,365,2,Friday,35,August,39.1,
2024-08-30,CURD200G,Fresh Curd 200g,Curd,227,20,4540,10%,4086.0,Ahmedabad,Online,1,Discount,0,0,236,2,Friday,35,August,39.1,
2024-08-30,GHEE1L,Desi Ghee 1L,Ghee,328,450,147600,10%,132840.0,Ahmedabad,Distributor,1,Discount,0,1,379,7,Friday,35,August,39.1,
2024-08-30,PANEER250G,Paneer 250g,Paneer,258,90,23220,0%,23220.0,Ahmedabad,Online,0,None,0,0,395,6,Friday,35,August,39.1,
2024-08-30,CHOC100G,Milk Chocolate 100g,Chocolate,294,40,11760,0%,11760.0,Rajkot,Distributor,0,None,0,0,398,1,Friday,35,August,39.1,
2024-08-30,LASSI200ML,Sweet Lassi 200ml,Beverage,324,20,6480,0%,6480.0,Surat,Online,0,None,0,1,256,5,Friday,35,August,39.1,
2024-08-30,FLAVMILK200,Flavored Milk 200ml,Beverage,256,30,7680,5%,7296.0,Surat,Retail,1,Discount,0,0,385,5,Friday,35,August,39.1,
2024-08-30,ICECREAM500,Ice Cream 500ml,Dessert,166,80,13280,5%,12616.0,Vadodara,Distributor,1,Discount,0,0,325,5,Friday,35,August,39.1,
2024-08-30,BUTTER250G,Salted Butter 250g,Butter,246,120,29520,0%,29520.0,Rajkot,Retail,0,None,0,0,308,8,Friday,35,August,39.1,
2024-08-30,SHRIKHAND250,Shrikhand 250g,Dessert,317,60,19020,5%,18069.0,Vadodara,Online,1,Discount,0,1,222,8,Friday,35,August,39.1,
2024-08-31,MILK500ML,Toned Milk 500ml,Milk,222,25,5550,10%,4995.0,Rajkot,Online,1,Discount,0,0,220,6,Saturday,35,August,38.8,
2024-08-31,CURD200G,Fresh Curd 200g,Curd,313,20,6260,5%,5947.0,Vadodara,Distributor,1,Discount,0,1,240,4,Saturday,35,August,38.8,
2024-08-31,GHEE1L,Desi Ghee 1L,Ghee,284,450,127800,10%,115020.0,Ahmedabad,Online,1,Discount,0,0,392,0,Saturday,35,August,38.8,
2024-08-31,PANEER250G,Paneer 250g,Paneer,281,90,25290,10%,22761.0,Vadodara,Distributor,1,Discount,0,0,321,3,Saturday,35,August,38.8,
2024-08-31,CHOC100G,Milk Chocolate 100g,Chocolate,303,40,12120,5%,11514.0,Ahmedabad,Retail,1,Discount,0,0,280,4,Saturday,35,August,38.8,
2024-08-31,LASSI200ML,Sweet Lassi 200ml,Beverage,251,20,5020,5%,4769.0,Vadodara,Distributor,1,Discount,0,0,261,2,Saturday,35,August,38.8,
2024-08-31,FLAVMILK200,Flavored Milk 200ml,Beverage,211,30,6330,5%,6013.5,Ahmedabad,Distributor,1,Discount,0,0,240,5,Saturday,35,August,38.8,
2024-08-31,ICECREAM500,Ice Cream 500ml,Dessert,306,80,24480,10%,22032.0,Vadodara,Retail,1,Discount,0,0,386,2,Saturday,35,August,38.8,
2024-08-31,BUTTER250G,Salted Butter 250g,Butter,303,120,36360,10%,32724.0,Vadodara,Retail,1,Discount,0,0,397,2,Saturday,35,August,38.8,
2024-08-31,SHRIKHAND250,Shrikhand 250g,Dessert,234,60,14040,10%,12636.0,Surat,Retail,1,Discount,0,0,251,8,Saturday,35,August,38.8,
